ts,close,level,buy_price,stop,target,score,n_events,tfs,dist_atr,filled,outcome,ret_pct
2025-02-20 14:30:00-05:00,267.97,269.74,269.84,269.74,271.74,12.4,8,1d+1h+4h,0.367,False,nofill,0.0
2025-02-20 15:30:00-05:00,266.86,269.74,269.83,269.74,271.71,12.4,8,1d+1h+4h,0.598,False,nofill,0.0
2025-02-21 09:30:00-05:00,267.53,269.74,269.83,269.74,271.73,12.4,8,1d+1h+4h,0.45,False,nofill,0.0
2025-02-21 10:30:00-05:00,268.58,269.74,269.83,269.74,271.72,12.4,8,1d+1h+4h,0.236,False,nofill,0.0
2025-02-21 11:30:00-05:00,267.93,269.74,269.83,269.74,271.68,12.4,8,1d+1h+4h,0.368,False,nofill,0.0
2025-02-21 12:30:00-05:00,264.64,270.35,270.44,270.35,272.4,12.4,8,1d+1h+4h,1.161,False,nofill,0.0
2025-02-21 13:30:00-05:00,263.02,269.74,269.84,269.74,271.83,12.4,8,1d+1h+4h,1.366,False,nofill,0.0
2025-02-21 14:30:00-05:00,263.76,269.74,269.84,269.74,271.76,13.4,9,1d+1h+4h,1.217,False,nofill,0.0
2025-02-21 15:30:00-05:00,264.24,269.84,269.93,269.84,271.78,13.4,9,1d+1h+4h,1.139,False,nofill,0.0
2025-02-24 09:30:00-05:00,260.94,270.82,270.94,270.82,273.25,15.4,9,1d+1h+4h,1.92,False,nofill,0.0
2025-02-24 10:30:00-05:00,262.04,270.82,270.94,270.82,273.29,15.4,9,1d+1h+4h,1.706,False,nofill,0.0
2025-02-24 11:30:00-05:00,261.67,270.82,270.94,270.82,273.25,15.4,9,1d+1h+4h,1.778,False,nofill,0.0
