ts,close,level,buy_price,stop,target,score,n_events,tfs,dist_atr,filled,outcome,ret_pct
2023-11-28 15:30:00-05:00,47.83,50.11,50.13,50.11,50.55,13.8,7,1d+1h+4h,1.652,False,nofill,0.0
2023-11-29 09:30:00-05:00,48.32,49.96,49.98,49.96,50.44,10.8,6,1d+1h+4h,1.21,False,nofill,0.0
2023-11-29 10:30:00-05:00,47.97,50.11,50.14,50.11,50.6,10.8,6,1d+1h+4h,1.583,False,nofill,0.0
2023-11-29 11:30:00-05:00,48.22,49.96,49.98,49.96,50.44,10.8,6,1d+1h+4h,1.287,False,nofill,0.0
2023-11-29 12:30:00-05:00,48.19,49.96,49.98,49.96,50.42,10.8,6,1d+1h+4h,1.306,False,nofill,0.0
2023-11-29 13:30:00-05:00,48.15,50.11,50.13,50.11,50.56,10.8,6,1d+1h+4h,1.451,False,nofill,0.0
2023-11-29 14:30:00-05:00,48.1,50.11,50.13,50.11,50.55,10.8,6,1d+1h+4h,1.489,False,nofill,0.0
2023-11-29 15:30:00-05:00,48.14,50.11,50.13,50.11,50.52,10.8,6,1d+1h+4h,1.463,False,nofill,0.0
2023-11-30 09:30:00-05:00,47.38,50.11,50.13,50.11,50.55,13.8,7,1d+1h+4h,1.982,False,nofill,0.0
2023-11-30 10:30:00-05:00,46.72,48.23,48.25,48.23,48.7,9.8,7,1d+1h+4h,1.096,False,nofill,0.0
2023-11-30 11:30:00-05:00,46.67,48.2,48.22,48.2,48.66,9.8,7,1d+1h+4h,1.109,False,nofill,0.0
2023-11-30 12:30:00-05:00,46.49,48.2,48.22,48.2,48.66,9.8,7,1d+1h+4h,1.242,False,nofill,0.0
2023-11-30 13:30:00-05:00,46.58,48.2,48.22,48.2,48.65,9.8,7,1d+1h+4h,1.173,False,nofill,0.0
2023-11-30 14:30:00-05:00,46.58,48.2,48.22,48.2,48.64,9.8,7,1d+1h+4h,1.18,False,nofill,0.0
2023-11-30 15:30:00-05:00,46.78,48.23,48.25,48.23,48.67,9.8,7,1d+1h+4h,1.052,False,nofill,0.0
2023-12-01 09:30:00-05:00,46.37,47.47,47.49,47.47,47.93,9.8,5,1d+1h+4h,0.813,False,nofill,0.0
2023-12-01 10:30:00-05:00,46.85,48.23,48.25,48.23,48.71,9.8,7,1d+1h+4h,1.021,False,nofill,0.0
2023-12-01 11:30:00-05:00,46.94,48.23,48.25,48.23,48.7,9.8,7,1d+1h+4h,0.952,False,nofill,0.0
2023-12-01 12:30:00-05:00,46.89,48.23,48.25,48.23,48.69,9.8,7,1d+1h+4h,0.991,False,nofill,0.0
2023-12-01 13:30:00-05:00,46.8,48.23,48.25,48.23,48.68,9.8,7,1d+1h+4h,1.059,False,nofill,0.0
2023-12-01 14:30:00-05:00,46.83,48.23,48.25,48.23,48.66,9.8,7,1d+1h+4h,1.039,False,nofill,0.0
2023-12-01 15:30:00-05:00,46.76,47.47,47.49,47.47,47.88,10.8,6,1d+1h+4h,0.523,False,nofill,0.0
