ts,close,level,buy_price,stop,target,score,n_events,tfs,dist_atr,filled,outcome,ret_pct
2025-09-24 15:30:00-04:00,509.98,510.73,510.84,510.73,513.1,26.2,19,1d+1h+4h,0.1,False,nofill,0.0
2025-09-25 09:30:00-04:00,508.16,510.73,510.85,510.73,513.3,26.2,19,1d+1h+4h,0.352,False,nofill,0.0
2025-09-25 10:30:00-04:00,507.98,510.73,510.85,510.73,513.3,26.2,19,1d+1h+4h,0.376,False,nofill,0.0
2025-09-25 11:30:00-04:00,508.08,511.91,512.03,511.91,514.38,26.2,19,1d+1h+4h,0.525,False,nofill,0.0
2025-09-25 12:30:00-04:00,507.97,511.91,512.02,511.91,514.31,26.2,19,1d+1h+4h,0.54,False,nofill,0.0
2025-09-25 13:30:00-04:00,506.82,510.73,510.84,510.73,513.08,26.2,19,1d+1h+4h,0.536,True,scratch,-0.08187842980975635
2025-09-25 14:30:00-04:00,506.52,511.94,512.05,511.94,514.22,26.2,19,1d+1h+4h,0.743,True,scratch,-0.08119357148772544
2025-09-25 15:30:00-04:00,506.96,510.73,510.83,510.73,512.93,26.2,19,1d+1h+4h,0.517,True,scratch,-0.08051131414928969
2025-09-26 09:30:00-04:00,508.34,510.73,510.85,510.73,513.3,26.2,19,1d+1h+4h,0.329,False,nofill,0.0
2025-09-26 10:30:00-04:00,508.07,511.91,512.03,511.91,514.46,26.2,19,1d+1h+4h,0.527,False,nofill,0.0
2025-09-26 11:30:00-04:00,508.27,510.73,510.85,510.73,513.25,26.2,19,1d+1h+4h,0.337,True,scratch,-0.08349713825351879
2025-09-26 12:30:00-04:00,509.46,511.91,512.03,511.91,514.38,26.2,19,1d+1h+4h,0.336,True,scratch,-0.08292228480069053
2025-09-26 13:30:00-04:00,509.86,510.73,510.85,510.73,513.18,26.2,19,1d+1h+4h,0.119,True,scratch,-0.0828275884745544
2025-09-26 14:30:00-04:00,511.66,512.07,512.19,512.07,514.5,24.4,18,1d+1h+4h,0.057,True,target,0.3915690387752635
2025-09-26 15:30:00-04:00,511.55,511.94,512.05,511.94,514.32,26.2,19,1d+1h+4h,0.054,True,target,0.381590276402366
2025-09-29 09:30:00-04:00,515.74,517.62,517.75,517.62,520.34,15.0,11,1h+4h,0.257,False,nofill,0.0
2025-09-29 10:30:00-04:00,512.97,513.37,513.5,513.37,516.15,22.6,15,1d+1h+4h,0.055,True,scratch,-0.08570159478047401
